cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no_lab,dsp_pedon,sand_pct,silt_pct,clay_pct_lab,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,hzdesg,hrzdep_t,hrzdep_b,layerdes_id,layer_no_field,field_texture,coarse_frag_volume,clay_pct_field,color_moist_hue,color_moist_value,color_moist_chroma,color_dry_hue,color_dry_value,color_dry_chroma,depletions_knd,depletions_col_h,depletions_col_v,depletions_col_c,ped_surf_feat_knd,ped_surf_feat_amt,ped_surf_feat_loc,conc_knd,conc_qty,conc_size,conc_cont,conc_col_h,conc_col_v,conc_col_c,conc_mst,conc_shp,conc_loc,structure_grade,structure_size,structure_type,consistence_rup_res_mst,consistence_rup_res_dry,consistence_stk,consistence_pls,roots_qty1,roots_sz1,roots_qty2,roots_sz2,roots_qty3,roots_sz3,roots_loc,pores_qty1,pores_sz1,pores_qty2,pores_sz2,pores_qty3,pores_sz3,pores_shp,roots_qty4,roots_sz4,roots_qty5,roots_sz5,pores_qty4,pores_sz4,pores_qty5,pores_sz5,dsp_plot_id,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
1000,WoH2 - 3 - 1,WoH2 - 3,1,S2019OR053008,NA,NA,NA,,1.54,NA,2.246,NA,0.192,37.03101627,0.307630404,0.659972106,0.130264993,NA,0.218688982,0.311018131,NA,NA,9.642248567,16.24,4.792869875,32.84054369,36.8969697,NA,40.16475248,432.6795042,12.16051289,NA,NA,NA,OR-053-SW-008C-WV0134-052819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH2,90,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Mature hazelnut orchard, about 25 years old",Reference,OSU8,OregonState,Woodburn,A,1.54,2.246,0,5,1,17.2942
1101,WoH3 - 1 - 1,WoH3 - 1,1,S2019OR047015,6,75.1,18.9,,1.22,NA,1.889,NA,0.145,8.870707298,NA,0.466537073,0.005554013,NA,0.138850319,0.322132741,NA,6.7,10.61833368,107.611798,17.3907451,153.44,153.8519216,NA,9.144622698,552.6611743,7.601985309,NA,NA,NA,OR-047-SW-015A-WV-0235-070919,19N03480,Ap,0,5,944,1,SIL,20,NA,10YR,3,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,VC,PL,NA,NA,NA,NA,NA,VF,NA,,NA,M,,NA,VF,NA,FALSE,1,M,TU,NA,,NA,VC,NA,C,NA,VC,WoH3,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,A,1.22,1.889,20,5,0.8,9.21832
1106,WoH3 - 2 - 1,WoH3 - 2,1,S2019OR047015,NA,NA,NA,,1.22,NA,3.528,NA,0.249,48.26128786,NA,0.728131075,0.380449875,NA,0.207720078,0.139961122,NA,NA,13.65811585,107.92,17.58054902,98.8,130.8762353,NA,5.960727273,760.6351423,14.65384883,NA,NA,NA,OR-047-SW-015B-WV0240-070919,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH3,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,A,1.22,3.528,0,5,1,21.520799999999998
1111,WoH3 - 3 - 1,WoH3 - 3,1,S2019OR047015,NA,NA,NA,,1.22,NA,4.818,NA,0.31,45.81099817,NA,0.528480133,0.10030564,NA,0.237288136,0.190886357,NA,NA,36.52515113,630.4417642,32.55461546,34.8,946.1325333,NA,77.81818182,1109.73127,5.610626292,NA,NA,NA,OR-047-SW-015C-WV0245-070919,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoH3,91,Ref - Hazelnut,Ref,ORCHARD,Perennial,Hazelnut,"Hazelnut orchard planted in 1976. The understory was completely depauperate, partially due to periodic spraying for weeds. There were some trees affected by hazelnut blight, and the orchard was treated with lime in 2014",Reference,OSU15,OregonState,Woodburn,A,1.22,4.818,0,5,1,29.389799999999994
897,WoNT1 - 1 - 1,WoNT1 - 1,1,S2019OR053003,8.7,70.2,21.1,,1.2,NA,3.094,NA,0.244,46.81014894,0.349836433,0.416849015,0.159190372,NA,0.204595186,0.053063457,NA,5.8,28.13393073,1329.91943,39.13861224,6.586501035,128.2230495,NA,50.8,881.9013667,7.327022462,NA,NA,NA,OR-053-SW-003A-WV0031-052019,19N03398,A,0,5,875,1,SIL,25,20,10YR,5,2,10YR,4,2,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,F,SBK,NA,NA,NA,NA,3,VF,2,F,NA,M,,3,VF,2,FALSE,3,M,TU,2,C,NA,VC,3,C,NA,VC,WoNT1,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,A,1.2,3.094,25,5,0.75,13.923
903,WoNT1 - 2 - 1,WoNT1 - 2,1,S2019OR053003,NA,NA,NA,,1.2,NA,2.905,NA,0.229,74.23033622,0.537420849,0.595973525,0.247380033,NA,0.277992278,0.070601213,NA,NA,31.19428527,1765.144871,45.84308373,0.10243299,164.6686269,NA,9.846901961,863.6107953,7.268465559,NA,NA,NA,OR-053-SW-003B-WV0037-052019,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT1,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,A,1.2,2.905,0,5,1,17.43
909,WoNT1 - 3 - 1,WoNT1 - 3,1,S2019OR053003,NA,NA,NA,,1.2,NA,2.825,NA,0.227,73.97184987,1.393093567,0.837092732,0.687830688,NA,0.109440267,0.039821777,NA,NA,20.69624091,760.5684706,56.50481283,6.869052632,1095.394819,NA,5.039583546,304.1711656,7.383033412,NA,NA,NA,OR-053-SW-003C-WV0043-052019,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT1,92,SHM - No-till,SHM,CROP,No-till,No-till,Perennial rye grass planted in 2014 and not tilled since then. Grower reported irrigating approximately 2x per season.,AG-CROP,OSU3,OregonState,Woodburn,A,1.2,2.825,0,5,1,16.95
972,WoNT2 - 1 - 1,WoNT2 - 1,1,S2019OR053007,3.5,73,23.5,,1.19,NA,2.819,NA,0.25,32.70920084,0.170034502,0.611574847,0.059543684,NA,0.249304396,0.302726767,NA,4.3,8.847237615,79.56719192,19.84536628,27.23622642,117.8432149,NA,7.03052355,510.2665152,9.177929777,NA,NA,NA,OR-053-SW-007A-WV0106-052819,19N03426,Ap,0,5,900,1,SICL,15,28,10YR,5,2,10YR,5,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,SBK,NA,NA,NA,NA,3,VF,3,F,NA,M,,3,VF,NA,FALSE,NA,M,DT,3,C,NA,VC,NA,C,NA,VC,WoNT2,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,A,1.19,2.819,15,5,0.85,14.257092499999997
978,WoNT2 - 2 - 1,WoNT2 - 2,1,S2019OR053007,NA,NA,NA,,1.19,NA,2.272,NA,0.183,40.94018931,0.068729016,0.598665926,0.003057254,NA,0.356864925,0.238743747,NA,NA,15.32630832,107.5719604,27.11886209,18.94054902,159.6039604,NA,4.726712671,588.5899953,9.457984529,NA,NA,NA,OR-053-SW-007B-WV0112-052819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT2,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,A,1.19,2.272,0,5,1,13.518399999999996
984,WoNT2 - 3 - 1,WoNT2 - 3,1,S2019OR053007,NA,NA,NA,,1.19,NA,2.402,NA,0.211,23.50122705,0.105075424,0.669357083,0.016420818,NA,0.432507654,0.220428611,NA,NA,11.27074081,86.36958416,22.53042424,62.72,117.5445545,NA,2.587284611,522.8043559,7.515422931,NA,NA,NA,OR-053-SW-007C-WV0118-052819,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT2,93,SHM - No-till,SHM,GRASS,No-till,No-till,"Orchard grass, 18 years with no tillage.",AG-CROP,OSU7,OregonState,Woodburn,A,1.19,2.402,0,5,1,14.2919
1146,WoNT3 - 1 - 1,WoNT3 - 1,1,S2019OR047018,6.7,72.6,20.7,,1.17,NA,3.098,NA,0.22,46.02615073,NA,0.772007776,0.314634824,NA,0.336850875,0.120522077,NA,5.3,39.88690466,167.1287129,60.68686869,177.04,671.4117172,NA,9.800437363,724.1759932,10.16066736,NA,NA,NA,OR-047-SW-018A-WV0280-072619,19N03498,Ap,0,5,959,1,SIL,10,20,10YR,2,3,10YR,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,SBK,NA,NA,NA,NA,3,VF,3,,NA,M,,3,VF,2,FALSE,2,M,I,3,,NA,VC,NA,C,NA,VC,WoNT3,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,A,1.17,3.098,10,5,0.9,16.310969999999998
1151,WoNT3 - 2 - 1,WoNT3 - 2,1,S2019OR047018,NA,NA,NA,,1.17,NA,2.953,NA,0.21,41.42657233,NA,0.694722222,0.344722222,NA,0.223888889,0.126111111,NA,NA,23.11401278,162.4294141,39.48087129,77.28,794.9661414,NA,11.62213162,740.2694742,11.46292196,NA,NA,NA,OR-047-SW-018B-WV0285-072619,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT3,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,A,1.17,2.953,0,5,1,17.27505
1156,WoNT3 - 3 - 1,WoNT3 - 3,1,S2019OR047018,NA,NA,NA,,1.17,NA,2.542,NA,0.18,37.02846099,NA,0.769722222,0.225555556,NA,0.370555556,0.173611111,NA,NA,17.87134422,71.41893069,18.59849505,65.2,88.64,NA,98.36102198,669.8546465,9.442708815,NA,NA,NA,OR-047-SW-018C-WV0290-072619,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WoNT3,94,SHM - No-till,SHM,CROP,No-till,No-till,"Planted in 2012 to tall fescue, per the farmer. He also indicates that the field is non-irrigated and that they take extra care to reduce disturbance to the soil whenever possible.",AG-CROP,OSU18,OregonState,Woodburn,A,1.17,2.542,0,5,1,14.8707
