DSP_Pedon_ID,Label_full,Label,PLFA_ID_Surface,LU,till,trt,explanation,State,Project,Site,DSP_Plot_ID,Pedon_Num,UserPedonID,Collector,Date_Sampled,pedon_x,pedon_y,Target_Soil_Name,Soil_Sampled_Name,Single_Ring_Infiltration_1,Single_Ring_Infiltration_2,Cornell_Infiltrometer,Saturo_Infiltrometer,Agron_Feature,Residue,Slope_Percent,Slope_Shape,Soil,Pedoderm_Class,PhysicalCrust_dom,PhysicalCrust_sec,BiologicalCrust_dom,BiologicalCrust_sec,Crust_Cev_Clss
CK1-BAU1,BAU,BAU,WA-075-SW-CK1-BAU1-0_5-2018,CROP,Till,BAU1,BAU,AG-CROP,WashingtonState,CK1,NA,1,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP2-3,SHM - no-till,SHM,WA-075-SW-CK1C-ASP2-13-P3-0_5-2018,CROP,No-till,ASP2,ASP,AG-CROP,WashingtonState,CK,ASP2,2,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU9-1,BAU,BAU,WA-075-SW-CK-2A-BAU9-1-P1-0_5-18,CROP,Till,BAU9,BAU,AG-CROP,WashingtonState,CK,BAU9,9,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU9-2,BAU,BAU,WA-075-SW-CK-2B-BAU9-8-P2-0_5-18,CROP,Till,BAU9,BAU,AG-CROP,WashingtonState,CK,BAU9,9,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU9-3,BAU,BAU,WA-075-SW-CK-2C-BAU9-15-P3-0_5-18,CROP,Till,BAU9,BAU,AG-CROP,WashingtonState,CK,BAU9,9,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
EO1-ASP3,SHM - no-till,SHM,WA-075-SW-EO1-ASP3-0_5-2018,CROP,No-till,ASP3,ASP,AG-CROP,WashingtonState,EO1,NA,3,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
EO1-PLG2,Ref - CRP,Ref,WA-075-SW-EO1-PLG2-0_5-2018,GRASS,Perennial,PGL2,PGL,ALT,WashingtonState,EO1,NA,1,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP10-1,SHM - no-till,SHM,WA-075-SW-JEA-1A-ASP10-1-0_5-2018,CROP,No-till,ASP10,ASP,AG-CROP,WashingtonState,JEA,ASP10,10,NA,NA,NA,-117.4595977,46.78836813,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
JEA1-ASP4,SHM - no-till,SHM,WA-075-SW-JEA1-ASP4-0_5-2018,CROP,No-till,ASP4,ASP,AG-CROP,WashingtonState,JEA,NA,4,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP10-2,SHM - no-till,SHM,WA-075-SW-JEA-1B-ASP10-8-0_10-18,CROP,No-till,ASP10,ASP,AG-CROP,WashingtonState,JEA,ASP10,10,NA,NA,NA,-117.4595978,46.788368,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP10-3,SHM - no-till,SHM,WA-075-SW-JEA-1C-ASP10-15-0_5-18,CROP,No-till,ASP10,ASP,AG-CROP,WashingtonState,JEA,ASP10,10,NA,NA,NA,-117.4595972,46.78836851,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
JEA1-PLG3,Ref - CRP,Ref,WA-075-SW-JEA1-PLG3-0_5-2018,GRASS,Perennial,PGL3,PGL,ALT,WashingtonState,NA,NA,3,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
JEA2-ASP5,SHM - no-till,SHM,WA-075-SW-JEA2-ASP5-0_5-2018,CROP,No-till,ASP5,ASP,AG-CROP,WashingtonState,JEA,NA,5,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
JEA2-PGL4,Ref - CRP,Ref,WA-075-SW-JEA2-PGL4-0_5-2018,GRASS,Perennial,PGL4,PGL,ALT,WashingtonState,JEA,NA,4,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
KRR1-BAU2,BAU,BAU,WA-075-SW-KRR1-BAU2-0_5-2018,CROP,Till,BAU2,BAU,AG-CROP,WashingtonState,KRR,NA,2,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
KRR1-PGL5,Ref - CRP,Ref,WA-075-SW-KRR1-PGL5-0_5-2018,GRASS,Perennial,PGL5,PGL,ALT,WashingtonState,KRR,NA,5,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP6-1,SHM - no-till,SHM,ID-057-SW-KUI-1AASP6-1-P1-0_5-2018,CROP,No-till,ASP6,ASP,AG-CROP,WashingtonState,KU,ASP6,6,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP6-2,SHM - no-till,SHM,ID-057-SW-KUI-1B-ASP6-8-P2-0_5-18,CROP,No-till,ASP6,ASP,AG-CROP,WashingtonState,KU,ASP6,6,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
KUI1-BAU3,BAU,BAU,ID-057-SW-KUI1-BAU3-0_5-2018,CROP,Till,BAU3,BAU,AG-CROP,WashingtonState,KUI,NA,3,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP6-3,SHM - no-till,SHM,ID-057-SW-KUI-1C-ASP6-15-P3-0_5-18,CROP,No-till,ASP6,ASP,AG-CROP,WashingtonState,KU,ASP6,6,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU3-1,BAU,BAU,ID-057-SW-KUI-2A-BAU3-1-P1-0_5-18,CROP,Till,BAU3,BAU,AG-CROP,WashingtonState,KU,BAU3,3,NA,NA,NA,-117.0822114,46.78188975,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU3-2,BAU,BAU,ID-057-SW-KUI-2B-BAU3-7-P2-0_5-18,CROP,Till,BAU3,BAU,AG-CROP,WashingtonState,KU,BAU3,3,NA,NA,NA,-117.4236809,46.74504916,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU3-3,BAU,BAU,ID-057-SW-KUI-2C-BAU3-13-P3-0_5-18,CROP,Till,BAU3,BAU,AG-CROP,WashingtonState,KU,BAU3,3,NA,NA,NA,-117.4236809,46.74504916,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU8-1,BAU,BAU,WA-075-SW-LYM-1A-BAU8-1-0_5-18,CROP,Till,BAU8,BAU,AG-CROP,WashingtonState,LYM,BAU8,8,NA,NA,NA,-117.4236809,46.74504916,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU8-2,BAU,BAU,WA-075-SW-LYM-1B-BAU8-7-0_5-18,CROP,Till,BAU8,BAU,AG-CROP,WashingtonState,LYM,BAU8,8,NA,NA,NA,-117.4236809,46.74504915,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
BAU8-3,BAU,BAU,WA-075-SW-LYM-1C-BAU8-14-0_5-18,CROP,Till,BAU8,BAU,AG-CROP,WashingtonState,LYM,BAU8,8,NA,NA,NA,-117.4236808,46.74504922,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
LYM1-PGL6,Ref - CRP,Ref,WA-075-SW-LYM1-PGL6-0_5-2018,GRASS,Perennial,PGL6,PGL,ALT,WashingtonState,LYM,NA,6,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
LYM-BAU4,BAU,BAU,WA-075-SW-LYM1-BAU4-0_5-2018,CROP,Till,BAU4,BAU,AG-CROP,WashingtonState,LYM,NA,4,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCF1-ASP7,SHM - no-till,SHM,WA-075-SW-PCFS1-ASP7-0_5-2018,CROP,No-till,ASP7,ASP,AG-CROP,WashingtonState,PCF,NA,7,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCF2-PGL8,Ref - CRP,Ref,WA-075-SW-PCFS2-PGL8-0_5-2018,GRASS,Perennial,PGL8,PGL,ALT,WashingtonState,PCF,NA,8,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS1- BAU5,BAU,BAU,WA-075-SW-PCFS1-BAU5-0_5-2018,CROP,Till,BAU5,BAU,AG-CROP,WashingtonState,PCF,NA,5,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS1-PGL7,Ref - CRP,Ref,WA-075-SW-PCFS1-PGL7-0_5-2018,GRASS,Perennial,PGL7,PGL,ALT,WashingtonState,PCF,NA,7,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL7-7a,Ref - CRP,Ref,WA-075-SW-PCFS1-PGL7-0_5-2018,GRASS,Perennial,PGL7,PGL,ALT,WashingtonState,PCF,PGL7,7,NA,NA,NA,-117.1998969,46.75739636,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL7-7b,Ref - CRP,Ref,WA-075-SW-PCFS1-PGL7-0_5-2018,GRASS,Perennial,PGL7,PGL,ALT,WashingtonState,PCF,PGL7,7,NA,NA,NA,-117.1998969,46.75739636,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL7-7c,Ref - CRP,Ref,WA-075-SW-PCFS1-PGL7-0_5-2018,GRASS,Perennial,PGL7,PGL,ALT,WashingtonState,PCF,PGL7,7,NA,NA,NA,-117.1998969,46.75739636,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS2-ASP8,SHM - no-till,SHM,WA-075-SW-PCFS2-ASP8-0_5-2018,CROP,No-till,ASP8,ASP,AG-CROP,WashingtonState,PCF,NA,8,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS2-BAU6,BAU,BAU,WA-075-SW-PCFS2-BAU6-0_5-2018,CROP,Till,BAU6,BAU,AG-CROP,WashingtonState,PCF,NA,6,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP9-1,SHM - no-till,SHM,WA-075-SW-PCFS3-1A-ASP9-1-0_5-2018,CROP,No-till,ASP9,ASP,AG-CROP,WashingtonState,PCF,ASP9,9,NA,NA,NA,-117.2000596,46.75757137,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP9-2,SHM - no-till,SHM,WA-075-SW-PCFS3-1B-ASP9-7-0_5-2018,CROP,No-till,ASP9,ASP,AG-CROP,WashingtonState,PCF,ASP9,9,NA,NA,NA,-117.2000596,46.75757137,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
ASP9-3,SHM - no-till,SHM,WA-075-SW-PCFS31C-ASP9-14-0_5-2018,CROP,No-till,ASP9,ASP,AG-CROP,WashingtonState,PCF,ASP9,9,NA,NA,NA,-117.4236807,46.74504918,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL9-1,Ref - CRP,Ref,WA-075-SW-PCFS3-2A-PGL9-1-0_5-18,GRASS,Perennial,PGL9,PGL,ALT,WashingtonState,PCF,PGL9,9,NA,NA,NA,-117.20006,46.75757146,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL9-2,Ref - CRP,Ref,WA-075-SW-PCFS3-2B-PGL9-8-0_5-18,GRASS,Perennial,PGL9,PGL,ALT,WashingtonState,PCF,PGL9,9,NA,NA,NA,-117.1998969,46.75739636,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PGL9-3,Ref - CRP,Ref,WA-075-SW-PCFS3-2C-PGL9-15-0_5-18,GRASS,Perennial,PGL9,PGL,ALT,WashingtonState,PCF,PGL9,9,NA,NA,NA,-117.1998969,46.75739636,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS3-ASP9,SHM - no-till,SHM,WA-075-SW-PCFS3-ASP9-0_5-2018,CROP,No-till,ASP9,ASP,AG-CROP,WashingtonState,PCF,NA,9,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS3-BAU7,BAU,BAU,WA-075-SW-PCFS3-BAU7-0_5-2018,CROP,Till,BAU,BAU,AG-CROP,WashingtonState,PCF,NA,7,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
PCFS3-PGL9,Ref - CRP,Ref,WA-075-SW-PCFS3-PGL9-0_5-2018,GRASS,Perennial,PGL9,PGL,ALT,WashingtonState,PCF,NA,9,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA,NA,NA,Palouse,NA,NA,NA,NA,NA,NA
