DSP_Pedon,Pedon_Num,DSP_Plot_ID,DSP_Pedon_ID,DSP_sample_ID,layer_no,hzdesg,hrzdep_t,hrzdep_b,Field_Texture,Coarse_Frag_volume,Clay_pct,Color_Moist_Hue,Color_Moist_Value,Color_Moist_Chroma,Color_Dry_Hue,Color_Dry_Value,Color_Dry_Chroma,Depletions_Knd,Depletions_Col_H,Depletions_Col_V,Depletions_Col_C,Ped_Surf_Feat_Knd,Ped_Surf_Feat_Amt,Ped_Surf_Feat_Loc,Conc_Knd,Conc_Qty,Conc_Size,Conc_Cont,Conc_Col_H,Conc_Col_V,Conc_Col_C,Conc_Mst,Conc_Shp,Conc_Loc,Structure_Grade,Structure_Size,Structure_Type,Consistence_RupRes_mst,Roots_Qty1,Roots_Sz1,Roots_Qty2,Roots_Sz2,Roots_Qty3,Roots_Sz3,Roots_Loc,Pores_Qty1,Pores_Sz1,Pores_Qty2,Pores_Sz2,Pores_Qty3,Pores_Sz3,Pores_Shp,Consistence_RupRes_dry,Consistence_Stk,Consistence_Pls,Roots_Qty4,Roots_Sz4,Roots_Qty5,Roots_Sz5,Pores_Qty4,Pores_Sz4,Pores_Qty5,Pores_Sz5
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-2,2,Ap1,5,10,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,,7,VF,NA,,NA,,P,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-3,3,Ap2,10,23,SIL  ,0,22,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PL,,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-4,4,Bt1,23,40,SICL ,0,31,10YR,3,3,,NA,NA,NA,-,NA,NA,CF,5%,,,,NA,,,NA,NA,,,,2,M,SBK,,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-5,5,Bt2,40,56,SICL,0,36,10YR,4,2,,NA,NA,NA,-,NA,NA,CF,15%,,,,NA,,,NA,NA,,,,1,M,PR,,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-6,6,Btk1,56,69,SICL ,0,33,10YR,5,2,,NA,NA,NA,,NA,NA,CF,15%,,CAM,1%,NA,,,NA,NA,,,,2,M,PR,,7,F,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193102,2,KeC2,KeC2 - 2,KeC2 - 2-7,7,Btk2,69,79,SICL ,0,30,10YR,6,4,,NA,NA,NA,,NA,NA,CF,10%,,CAM,8%,NA,,,NA,NA,,,,2,M,SBK,,7,F,NA,,NA,,T,2,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 2-8,8,Btk3,79,100,SIL  ,0,22,10YR,7,4,,NA,NA,NA,,NA,NA,CF,5%,,CAM,15%,NA,,,NA,NA,,,,2,M,PR,,7,F,NA,,NA,,T,2,F,NA,,NA,,VE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-1,1,Ap1,0,5,SIL  ,0,17,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,,7,VF,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-2,2,Ap1,5,10,SIL  ,0,17,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,1,M,PL,,7,VF,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-3,1,Ap2,10,26,SIL  ,0,24,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PL,,7,VF,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-4,4,Bt1,26,40,SICL ,0,31,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,,7,VF,NA,,NA,,T,2,F,NA,,NA,,TU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-5,5,Bt2,40,52,SICL ,0,37,10YR,4,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,,7,VF,NA,,NA,,T,2,VF,NA,,NA,,FT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-6,6,Bt3,52,66,SICL ,0,32,10YR,4,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,,7,VF,NA,,NA,,T,2,VF,NA,,NA,,FV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-7,7,Btk1,66,81,SICL ,0,30,10YR,5,2,,NA,NA,NA,-,NA,NA,,,,CAM,8%,NA,,,NA,NA,,,,2,M,PR,,7,VF,NA,,NA,,T,2,VF,NA,,NA,,FV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193103,3,KeC2,KeC2 - 3,KeC2 - 3-8,8,Btk2,81,100,SICL ,0,30,10YR,6,1,,NA,NA,NA,-,NA,NA,,,,CAM,15%,NA,,,NA,NA,,,,2,M,SBK,,7,VF,NA,,NA,,T,2,VF,NA,,NA,,FV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-1,1,A1,0,5,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-2,2,A1,5,10,SIL  ,0,18,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-3,3,A2,10,25,SIL  ,0,22,10YR,3,3,,NA,NA,NA,-,NA,NA,CF,1%,,,,NA,,,NA,NA,,,,2,F,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-4,4,Bt1,25,44,SIL  ,0,22,10YR,2,2,,NA,NA,NA,-,NA,NA,CF,2%,,,,NA,,,NA,NA,,,,2,M,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-5,5,Bt2,44,70,SICL ,0,32,10YR,3,2,,NA,NA,NA,-,NA,NA,CF,2%,,,,NA,,,NA,NA,,,,2,M,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-6,6,Bt3,70,88,SICL ,0,34,10YR,4,2,,NA,NA,NA,-,NA,NA,CF,5%,,,,NA,,,NA,NA,,,,2,F,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193104,1,KeN2,KeN2 - 1,KeN2 - 1-7,7,Btk,88,100,SICL ,0,28,10YR,4,3,,NA,NA,NA,,NA,NA,CF,2%,,CAM,1%,NA,,,NA,NA,,,,2,F,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-1,1,A1,0,5,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-2,2,A1,5,10,SIL  ,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-3,3,A2,10,26,SIL  ,0,23,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-4,4,Bt1,26,46,SIL  ,0,23,10YR,2,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-5,5,Bt2,46,69,SICL ,0,33,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-6,6,Bt3,69,93,SICL ,0,31,10YR,4,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193105,2,KeN2,KeN2 - 2,KeN2 - 2-7,7,Btk,93,100,SICL ,0,29,10YR,6,3,,NA,NA,NA,-,NA,NA,,,,CAM,1%,NA,,,NA,NA,,,,2,M,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-1,1,A1,0,5,SIL,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-2,2,A1,5,10,SIL,0,23,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,M,GR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-3,3,A2,10,25,SIL,0,18,10YR,3,3,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,F,SBK,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-4,4,Bt1,25,44,SIL,0,20,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,2,M,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-5,5,Bt2,44,56,SICL ,0,32,10YR,3,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,CO,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-6,6,Bt3,56,82,SICL ,0,36,10YR,4,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,CO,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S2018KS193106,3,KeN2,KeN2 - 3,KeN2 - 3-7,7,Bt4,82,100,SICL ,0,32,10YR,5,2,,NA,NA,NA,-,NA,NA,,,,,,NA,,,NA,NA,,,,3,CO,PR,,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,2,F,NA,,,3,VF,1,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,4,VF,1,F,NA,,,5,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-3,3,Ap2,10,29,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,4,VF,0.5,M,NA,,,4,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-4,4,A,29,65,SIL,NA,NA,10YR,3,2,10YR,4,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,0.5,M,NA,,,2,VF,1,M,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-5,5,AB,65,88,SICL,NA,NA,10YR,4,3,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,1,VF,NA,,NA,,,1,VF,0.5,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1A-ASP2,1,ASP2,ASP2-1,ASP2-1-6,6,Bw1,88,122,SICL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,1,VF,NA,,NA,,,1,VF,0.5,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-2,ASP2-2-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,5,VF,NA,,NA,,,4,VF,1,M,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-2,ASP2-2-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,5,VF,2,F,NA,,,4,VF,1,M,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-2,ASP2-2-3,3,Ap2,10,32,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,3,F,NA,,,2,VF,4,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-2,ASP2-2-4,4,A,32,77,SIL,NA,NA,10YR,3,2,10YR,4,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,3,F,NA,,,2,VF,4,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-2,ASP2-2-5,5,AB,77,98,SICL,NA,NA,10YR,4,3,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,1,VF,0.5,F,NA,,,4,VF,2,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1B-ASP2,2,ASP2,ASP2-3,ASP2-2-6,6,Bw1,98,122,SICL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,0.5,VF,0.5,F,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,4,F,0.5,M,NA,,,4,VF,2,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,4,F,0.5,M,NA,,,4,VF,2,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-3,3,Ap2,10,39,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,1,VF,3,F,NA,,,5,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-4,4,A,39,64,SIL,NA,NA,10YR,3,2,10YR,4,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,VF,1,F,NA,,,5,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-5,5,AB,64,89,SIL,NA,NA,10YR,4,3,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,6,VF,0.5,F,NA,,,0.5,M,1,VF,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-6,6,Bw1,89,108,SICL,NA,NA,10YR,4,2,10YR,4,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,3,VF,NA,,NA,,,2,VF,1,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-1C-ASP2,3,ASP2,ASP2-3,ASP2-3-7,7,Bw2,108,122,SICL,NA,NA,10YR,4,2,10YR,4,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,2,VF,NA,,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,VF,1,F,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,VF,1,F,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-3,3,Ap2,10,33,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,VF,NA,,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-4,4,A,33,68,SIL,NA,NA,10YR,3,2,10YR,4,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,4,VF,1,F,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-5,5,AB,68,89,SIL,NA,NA,10YR,4,3,10YR,4,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,3,VF,NA,,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-6,6,Bw1,89,106,SIL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,0.5,VF,NA,,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2A-BAU9,1,BAU9,BAU9-1,BAU9-1-7,7,Bw2,106,122,SICL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,0.5,VF,NA,,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,NA,,NA,,,0.5,M,3,VF,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,NA,,NA,,,0.5,M,3,VF,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-3,3,Ap2,10,31,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,NA,,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-4,4,A,31,60,SIL,NA,NA,10YR,3,2,10YR,4,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,VF,0.5,M,NA,,,4,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-5,5,AB,60,83,SIL,NA,NA,10YR,4,3,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,2,VF,NA,,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-6,6,Bw1,83,103,SIL,NA,NA,10YR,4,2,10YR,4,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,1,VF,NA,,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2B-BAU9,2,BAU9,BAU9-2,BAU9-2-7,7,Bw2,103,122,SICL,NA,NA,10YR,4,2,10YR,4,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,1,VF,NA,,NA,,,1,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,1,F,4,VF,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,1,F,4,VF,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-3,3,Ap2,10,30,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,2,F,1,VF,NA,,,0.5,M,2,VF,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-4,4,A,30,59,SIL,NA,NA,10YR,3,2,10YR,4,2,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,3,VF,NA,,NA,,,3,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-5,5,AB,59,86,SIL,NA,NA,10YR,4,3,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,0.5,F,2,VF,NA,,,1,M,1,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-6,6,Bw1,86,102,SIL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,SBK,,2,VF,NA,,NA,,,2,F,1,VF,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CK-2C-BAU9,3,BAU9,BAU9-3,BAU9-3-7,7,Bw2,102,122,SICL,NA,NA,10YR,4,3,10YR,5,4,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,PR,,0.5,F,1,VF,NA,,,2,VF,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEA-1A-ASP10,1,ASP10,ASP10-1,ASP10-1-1,1,Ap1a,0,5,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,5,VF,2,F,0.5,M,,5,VF,1,M,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEA-1A-ASP10,1,ASP10,ASP10-1,ASP10-1-2,2,Ap1b,5,10,SIL,NA,NA,10YR,3,2,10YR,5,3,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,GR,,5,VF,1,F,NA,,,4,VF,0.5,F,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
